170	2012-10-19	2012-10-30 22:53:41	3	4897	72	10.14.152.33	libraryPrep	LP 3107	3
171	2012-10-19	2012-10-30 22:53:41	3	4898	72	10.14.152.33	libraryPrep	LP 3107	3
172	2012-10-19	2012-10-30 22:53:41	3	4906	72	10.14.152.33	libraryPrep	LP 3107	3
173	2012-10-19	2012-10-25 23:25:55	2	6543	74	10.14.154.94	libraryPrep	4 good lanes currently running 10/25/12	0
174	2012-10-19	2012-10-29 22:03:21	3	6529	72	sajay_10.14.154.95	DTP	\N	6
175	2012-10-19	2012-10-29 22:03:21	3	6530	72	sajay_10.14.154.95	DTP	\N	6
176	2012-10-19	2012-10-30 22:53:41	3	6531	72	10.14.152.33	libraryPrep	LP 3112	6
177	2012-10-19	2012-10-19 22:40:35	1	5317	74	10.14.154.88	DTP	duplicated	0
178	2012-10-19	2012-10-19 22:41:19	1	5317	74	10.14.154.88	DTP	\N	0
179	2012-10-19	2012-10-29 22:03:21	3	6542	72	sajay_10.14.154.95	DTP	\N	6
180	2012-10-19	2012-10-19 22:42:15	1	5317	74	10.14.154.88	DTP	\N	0
181	2012-10-19	2012-10-19 22:42:25	1	5317	74	10.14.154.88	DTP	\N	0
182	2012-10-19	2012-10-29 22:03:21	3	6614	72	sajay_10.14.154.95	DTP	\N	3
183	2012-10-19	2012-10-29 22:03:21	1	5317	72	amaroo_10.14.154.88	DTP	\N	2
184	2012-10-19	2012-10-29 22:03:21	1	6663	72	sajay_10.14.154.95	DTP	\N	2
185	2012-10-19	2012-10-29 22:03:21	1	5207	72	amaroo_10.14.154.88	DTP	\N	1
186	2012-10-19	2012-10-29 22:03:21	1	5429	72	amaroo_10.14.154.88	DTP	\N	1
187	2012-10-19	2012-11-07 14:06:24	3	5040	71	10.14.152.33	libraryPrep	LP 3106	3
188	2012-10-19	2012-10-29 22:03:21	4	6088	72	sajay_10.14.154.95	DTP	\N	4
189	2012-10-19	2012-10-29 22:03:21	2	6120	72	sajay_10.14.154.95	DTP	\N	2
190	2012-10-19	2012-10-19 23:01:25	4	6142	74	10.14.154.95	DTP	\N	0
191	2012-10-19	2012-10-30 22:48:17	4	6158	72	10.14.154.94	DTP	\N	4
192	2012-10-19	2012-10-30 22:48:17	4	6142	72	10.14.154.94	DTP	\N	4
193	2012-10-19	2012-10-30 22:53:41	3	5162	72	10.14.152.33	libraryPrep	LP 3116	3
194	2012-10-19	2012-10-19 23:13:31	3	5032	74	10.14.154.88	libraryPrep	duplicated	0
195	2012-10-19	2012-10-30 22:53:41	3	5032	72	10.14.152.33	libraryPrep	LP 3116	3
196	2012-10-19	2012-10-19 23:16:51	1	5038	74	10.14.154.88	DTP	\N	0
197	2012-10-19	2012-10-19 23:16:55	1	5038	74	10.14.154.88	DTP	\N	0
198	2012-10-19	2012-10-29 22:03:21	1	4578	72	amaroo_10.14.154.88	DTP	\N	1
199	2012-10-19	2012-10-29 22:03:21	1	4160	72	amaroo_10.14.154.88	DTP	\N	1
200	2012-10-20	2012-10-30 22:48:17	4	6181	72	10.14.154.94	DTP	\N	4
201	2012-10-20	2012-10-30 22:48:17	4	6167	72	10.14.154.94	DTP	\N	4
202	2012-10-20	2012-10-30 22:48:17	4	6204	72	10.14.154.94	DTP	\N	4
203	2012-10-20	2012-10-30 22:48:17	4	6152	72	10.14.154.94	DTP	\N	4
204	2012-10-20	2012-10-30 22:48:17	4	6159	72	10.14.154.94	DTP	\N	4
205	2012-10-20	2012-10-30 22:48:17	4	6162	72	10.14.154.94	DTP	\N	4
206	2012-10-20	2012-10-30 22:48:17	4	6209	72	10.14.154.94	DTP	\N	4
207	2012-10-20	2012-10-30 22:48:17	4	6211	72	10.14.154.94	DTP	\N	4
208	2012-10-20	2012-11-06 21:07:30	3	6131	72	10.14.154.94	DTP	\N	3
209	2012-10-20	2012-10-30 22:48:17	1	6191	72	10.14.154.94	DTP	\N	1
210	2012-10-20	2012-10-30 22:48:17	1	6165	72	10.14.154.94	DTP	\N	1
211	2012-10-20	2012-10-30 22:48:17	2	6132	72	10.14.154.94	DTP	\N	3
212	2012-10-21	2012-11-07 14:01:52	3	4900	72	10.14.152.33	libraryPrep	LP 3107	6
213	2012-10-22	2012-10-30 22:48:17	5	3937	72	10.14.154.94	DTP	\N	5
214	2012-10-22	2012-10-30 22:48:17	1	5426	72	10.14.154.94	DTP	\N	1
215	2012-10-22	2012-10-22 17:42:15	3	5451	74	10.14.154.88	libraryPrep	\N	0
216	2012-10-22	2012-10-22 17:42:56	3	5441	74	10.14.154.88	libraryPrep	\N	0
217	2012-10-22	2012-10-22 17:43:45	3	5463	74	10.14.154.88	libraryPrep	\N	0
218	2012-10-22	2012-10-22 17:45:11	3	5457	74	10.14.154.88	libraryPrep	\N	0
219	2012-10-22	2012-10-22 17:46:14	3	5035	74	10.14.154.88	libraryPrep	\N	0
220	2012-10-22	2012-11-07 14:01:52	2	4375	72	10.14.154.94	DTP	\N	3
221	2012-10-22	2012-10-30 22:48:17	3	4378	72	10.14.154.94	DTP	\N	3
222	2012-10-22	2012-10-30 22:48:17	3	4380	72	10.14.154.94	DTP	\N	3
223	2012-10-22	2012-10-30 22:48:17	1	3585	72	10.14.154.94	DTP	\N	1
