45	7496	1192	3728	6	HumanNCBI37_U	N	0	\N	63e2c2b1ec8cf118a9ecd9556ad13a6e	/illumina/upload/services/120602_SN196_0618_AD141HACXX_Harvard2DIV/SampleSheet.csv	\N
46	7669	1229	3728	3	HumanNCBI37_U	N	0	\N	3a9aeb73bb1e0856a5f014ddf4a43807	/illumina/upload/services/120605_SN9192_0390_BC0WM0ACXX_Harvard/SampleSheet.csv	\N
47	7670	1229	3728	4	HumanNCBI37_U	N	0	\N	3a9aeb73bb1e0856a5f014ddf4a43807	/illumina/upload/services/120605_SN9192_0390_BC0WM0ACXX_Harvard/SampleSheet.csv	\N
48	7497	1192	3729	7	HumanNCBI37_U	N	0	\N	63e2c2b1ec8cf118a9ecd9556ad13a6e	/illumina/upload/services/120602_SN196_0618_AD141HACXX_Harvard2DIV/SampleSheet.csv	\N
49	7671	1229	3729	5	HumanNCBI37_U	N	0	\N	3a9aeb73bb1e0856a5f014ddf4a43807	/illumina/upload/services/120605_SN9192_0390_BC0WM0ACXX_Harvard/SampleSheet.csv	\N
50	7672	1229	3729	6	HumanNCBI37_U	N	0	\N	3a9aeb73bb1e0856a5f014ddf4a43807	/illumina/upload/services/120605_SN9192_0390_BC0WM0ACXX_Harvard/SampleSheet.csv	\N
51	7498	1192	3730	8	HumanNCBI37_U	N	0	\N	63e2c2b1ec8cf118a9ecd9556ad13a6e	/illumina/upload/services/120602_SN196_0618_AD141HACXX_Harvard2DIV/SampleSheet.csv	\N
52	7673	1229	3730	7	HumanNCBI37_U	N	0	\N	3a9aeb73bb1e0856a5f014ddf4a43807	/illumina/upload/services/120605_SN9192_0390_BC0WM0ACXX_Harvard/SampleSheet.csv	\N
53	7674	1229	3730	8	HumanNCBI37_U	N	0	\N	3a9aeb73bb1e0856a5f014ddf4a43807	/illumina/upload/services/120605_SN9192_0390_BC0WM0ACXX_Harvard/SampleSheet.csv	\N
54	7507	1193	3731	1	HumanNCBI37_XX	N	0	\N	0d12f8f869b17b91f3b67ce337107652	/illumina/upload/services/120602_SN196_0619_BC0WVCACXX_Harvard3MODIV/SampleSheet.csv	\N
