1429	219	89	1		N	0	\N	5a682265bc1fee932da593cbf79088c0	/isilon/RUO/Runs/111109_SN907_0142_BC0AGDACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1430	219	89	2		N	0	\N	5a682265bc1fee932da593cbf79088c0	/isilon/RUO/Runs/111109_SN907_0142_BC0AGDACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1431	219	89	3		N	0	\N	5a682265bc1fee932da593cbf79088c0	/isilon/RUO/Runs/111109_SN907_0142_BC0AGDACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1966	359	90	6		N	0	\N	3b24a3676f1e1beb794453dbf70dbc26	/isilon/RUO/Runs/111206_SN380_0260_BC0CKGACXX_GtechCatchupKnome/SampleSheet.csv	2012-10-22 21:31:11
1967	359	90	7		N	0	\N	3b24a3676f1e1beb794453dbf70dbc26	/isilon/RUO/Runs/111206_SN380_0260_BC0CKGACXX_GtechCatchupKnome/SampleSheet.csv	2012-10-22 21:31:11
1968	359	90	8		N	0	\N	3b24a3676f1e1beb794453dbf70dbc26	/isilon/RUO/Runs/111206_SN380_0260_BC0CKGACXX_GtechCatchupKnome/SampleSheet.csv	2012-10-22 21:31:11
1949	355	96	5		N	0	\N	1b6d93fb4f0905633070181198c2c76b	/isilon/RUO/Runs/111205_SN900_0105_BD0JUPACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1950	355	96	6		N	0	\N	1b6d93fb4f0905633070181198c2c76b	/isilon/RUO/Runs/111205_SN900_0105_BD0JUPACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1951	355	96	7		N	0	\N	1b6d93fb4f0905633070181198c2c76b	/isilon/RUO/Runs/111205_SN900_0105_BD0JUPACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1952	355	103	8		N	0	\N	1b6d93fb4f0905633070181198c2c76b	/isilon/RUO/Runs/111205_SN900_0105_BD0JUPACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1969	357	103	1		N	0	\N	fbaee426cd57a03aba32a54560d46a4c	/isilon/RUO/Runs/111205_SN1010_0086_AC0CK7ACXX_GenentechKnome/SampleSheet.csv	2012-10-22 21:31:11
1970	357	103	2		N	0	\N	fbaee426cd57a03aba32a54560d46a4c	/isilon/RUO/Runs/111205_SN1010_0086_AC0CK7ACXX_GenentechKnome/SampleSheet.csv	2012-10-22 21:31:11
1881	346	110	1		N	0	\N	b2c285d4407e9c0ff3d60fd8f37bd774	/isilon/RUO/Runs/111204_SN939_0109_AC0CL3ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1882	346	110	2		N	0	\N	b2c285d4407e9c0ff3d60fd8f37bd774	/isilon/RUO/Runs/111204_SN939_0109_AC0CL3ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1883	346	110	3		N	0	\N	b2c285d4407e9c0ff3d60fd8f37bd774	/isilon/RUO/Runs/111204_SN939_0109_AC0CL3ACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
2288	403	110	1		N	11	\N	5f8d779e9c75a71490d59f892393d832	/isilon/RUO/Runs/111212_SN905_0113_BD0HPGACXX_Genentech/SampleSheet.csv	2012-10-22 21:31:11
1971	357	111	3		N	0	\N	fbaee426cd57a03aba32a54560d46a4c	/isilon/RUO/Runs/111205_SN1010_0086_AC0CK7ACXX_GenentechKnome/SampleSheet.csv	2012-10-22 21:31:11
1972	357	111	4		N	0	\N	fbaee426cd57a03aba32a54560d46a4c	/isilon/RUO/Runs/111205_SN1010_0086_AC0CK7ACXX_GenentechKnome/SampleSheet.csv	2012-10-22 21:31:11
1973	357	111	5		N	0	\N	fbaee426cd57a03aba32a54560d46a4c	/isilon/RUO/Runs/111205_SN1010_0086_AC0CK7ACXX_GenentechKnome/SampleSheet.csv	2012-10-22 21:31:11
1993	364	123	1		N	0	\N	32a03eb2d6b73ca2e43a3eaae9d4dc50	/isilon/RUO/Runs/111206_SN192_0319_AD0JP9ACXX_GenentechPfizer5008/SampleSheet.csv	2012-10-22 21:31:11
1994	364	123	2		N	0	\N	32a03eb2d6b73ca2e43a3eaae9d4dc50	/isilon/RUO/Runs/111206_SN192_0319_AD0JP9ACXX_GenentechPfizer5008/SampleSheet.csv	2012-10-22 21:31:11
